country_name,type,product,flow,year,value
Greece,Balance,Total oil production,Consumption Pattern,2023,4084.607
Hungary,Balance,Total oil production,Consumption Pattern,2023,3775
Iceland,Balance,Total oil production,Consumption Pattern,2023,0
Ireland,Balance,Total oil production,Consumption Pattern,2023,1485.508
Israel,Balance,Total oil production,Consumption Pattern,2023,0
Italy,Balance,Total oil production,Consumption Pattern,2023,16239.082
Japan,Balance,Total oil production,Consumption Pattern,2023,66004.169
South Korea,Balance,Total oil production,Consumption Pattern,2023,24339.81
Latvia,Balance,Total oil production,Consumption Pattern,2023,399.796
Lithuania,Balance,Total oil production,Consumption Pattern,2023,1093.4
Luxembourg,Balance,Total oil production,Consumption Pattern,2023,62.144
Mexico,Balance,Total oil production,Consumption Pattern,2023,4908
Netherlands,Balance,Total oil production,Consumption Pattern,2023,14029.563
Norway,Balance,Total oil production,Consumption Pattern,2023,3922.467
New Zealand,Balance,Total oil production,Consumption Pattern,2023,819
Poland,Balance,Total oil production,Consumption Pattern,2023,10551.242
Portugal,Balance,Total oil production,Consumption Pattern,2023,2579.981
Slovakia,Balance,Total oil production,Consumption Pattern,2023,1717.035
Slovenia,Balance,Total oil production,Consumption Pattern,2023,611
Spain,Balance,Total oil production,Consumption Pattern,2023,14285.29
Sweden,Balance,Total oil production,Consumption Pattern,2023,4756.891
Switzerland,Balance,Total oil production,Consumption Pattern,2023,3640.133
Türkiye,Balance,Total oil production,Consumption Pattern,2023,12249.208
United Kingdom,Balance,Total oil production,Consumption Pattern,2023,9613
United States,Balance,Total oil production,Consumption Pattern,2023,163841
Australia,Balance,Crude oil,Consumption Pattern,2022,1301.929
Austria,Balance,Crude oil,Consumption Pattern,2022,1157.987
Belgium,Balance,Crude oil,Consumption Pattern,2022,881.2
Canada,Balance,Crude oil,Consumption Pattern,2022,10266.605
Chile,Balance,Crude oil,Consumption Pattern,2022,397.067
Czech Republic,Balance,Crude oil,Consumption Pattern,2022,1244
Denmark,Balance,Crude oil,Consumption Pattern,2022,564
Estonia,Balance,Crude oil,Consumption Pattern,2022,110
Finland,Balance,Crude oil,Consumption Pattern,2022,1586
France,Balance,Crude oil,Consumption Pattern,2022,7029
Germany,Balance,Crude oil,Consumption Pattern,2022,20181.074
Greece,Balance,Crude oil,Consumption Pattern,2022,1665.244
Hungary,Balance,Crude oil,Consumption Pattern,2022,1960
Iceland,Balance,Crude oil,Consumption Pattern,2022,0
Ireland,Balance,Crude oil,Consumption Pattern,2022,213.175
Israel,Balance,Crude oil,Consumption Pattern,2022,0
Italy,Balance,Crude oil,Consumption Pattern,2022,6926.404
Japan,Balance,Crude oil,Consumption Pattern,2022,53896.619
South Korea,Balance,Crude oil,Consumption Pattern,2022,15754.452
Latvia,Balance,Crude oil,Consumption Pattern,2022,0
Lithuania,Balance,Crude oil,Consumption Pattern,2022,419.2
Luxembourg,Balance,Crude oil,Consumption Pattern,2022,0
Mexico,Balance,Crude oil,Consumption Pattern,2022,2750
Netherlands,Balance,Crude oil,Consumption Pattern,2022,6592.451
Norway,Balance,Crude oil,Consumption Pattern,2022,1879.216
New Zealand,Balance,Crude oil,Consumption Pattern,2022,107
Poland,Balance,Crude oil,Consumption Pattern,2022,6976.614
Portugal,Balance,Crude oil,Consumption Pattern,2022,813.026
Slovakia,Balance,Crude oil,Consumption Pattern,2022,846.433
Slovenia,Balance,Crude oil,Consumption Pattern,2022,0
Spain,Balance,Crude oil,Consumption Pattern,2022,5195.292
Sweden,Balance,Crude oil,Consumption Pattern,2022,1649.712
Switzerland,Balance,Crude oil,Consumption Pattern,2022,55.716
Türkiye,Balance,Crude oil,Consumption Pattern,2022,7021.057
United Kingdom,Balance,Crude oil,Consumption Pattern,2022,4137
United States,Balance,Crude oil,Consumption Pattern,2022,102567
Australia,Balance,Crude oil,Consumption Pattern,2023,1566.267
Austria,Balance,Crude oil,Consumption Pattern,2023,1237.197
Belgium,Balance,Crude oil,Consumption Pattern,2023,829.3
Canada,Balance,Crude oil,Consumption Pattern,2023,10012.43
Chile,Balance,Crude oil,Consumption Pattern,2023,414.492
Czech Republic,Balance,Crude oil,Consumption Pattern,2023,1229
Denmark,Balance,Crude oil,Consumption Pattern,2023,515
Estonia,Balance,Crude oil,Consumption Pattern,2023,86
Finland,Balance,Crude oil,Consumption Pattern,2023,1198
France,Balance,Crude oil,Consumption Pattern,2023,7028
Germany,Balance,Crude oil,Consumption Pattern,2023,19720.873
Greece,Balance,Crude oil,Consumption Pattern,2023,1210.213
Hungary,Balance,Crude oil,Consumption Pattern,2023,1916
Iceland,Balance,Crude oil,Consumption Pattern,2023,0
Ireland,Balance,Crude oil,Consumption Pattern,2023,128.535
Israel,Balance,Crude oil,Consumption Pattern,2023,0
Italy,Balance,Crude oil,Consumption Pattern,2023,6797.321
Japan,Balance,Crude oil,Consumption Pattern,2023,53540.714
South Korea,Balance,Crude oil,Consumption Pattern,2023,15444.983
Latvia,Balance,Crude oil,Consumption Pattern,2023,0
Lithuania,Balance,Crude oil,Consumption Pattern,2023,396.2
Luxembourg,Balance,Crude oil,Consumption Pattern,2023,0
Mexico,Balance,Crude oil,Consumption Pattern,2023,2733
Netherlands,Balance,Crude oil,Consumption Pattern,2023,5102.568
Norway,Balance,Crude oil,Consumption Pattern,2023,2467.839
New Zealand,Balance,Crude oil,Consumption Pattern,2023,67
Poland,Balance,Crude oil,Consumption Pattern,2023,6776.002
Portugal,Balance,Crude oil,Consumption Pattern,2023,887.954
Slovakia,Balance,Crude oil,Consumption Pattern,2023,1037.654
Slovenia,Balance,Crude oil,Consumption Pattern,2023,0
Spain,Balance,Crude oil,Consumption Pattern,2023,4843.063
Sweden,Balance,Crude oil,Consumption Pattern,2023,1273.526
Switzerland,Balance,Crude oil,Consumption Pattern,2023,45.843
Türkiye,Balance,Crude oil,Consumption Pattern,2023,6506.921
United Kingdom,Balance,Crude oil,Consumption Pattern,2023,4888
United States,Balance,Crude oil,Consumption Pattern,2023,100079
Australia,Balance,Total oil products production,Consumption Pattern,2022,3669.39
Austria,Balance,Total oil products production,Consumption Pattern,2022,1670.837
Belgium,Balance,Total oil products production,Consumption Pattern,2022,5129.9
Canada,Balance,Total oil products production,Consumption Pattern,2022,6333.525
Chile,Balance,Total oil products production,Consumption Pattern,2022,940.726
Czech Republic,Balance,Total oil products production,Consumption Pattern,2022,1599
Denmark,Balance,Total oil products production,Consumption Pattern,2022,2587
Estonia,Balance,Total oil products production,Consumption Pattern,2022,343
Finland,Balance,Total oil products production,Consumption Pattern,2022,3377
France,Balance,Total oil products production,Consumption Pattern,2022,13146
Germany,Balance,Total oil products production,Consumption Pattern,2022,15692.861
Greece,Balance,Total oil products production,Consumption Pattern,2022,2873.368
Hungary,Balance,Total oil products production,Consumption Pattern,2022,1554
Iceland,Balance,Total oil products production,Consumption Pattern,2022,0
Ireland,Balance,Total oil products production,Consumption Pattern,2022,1284.669
Israel,Balance,Total oil products production,Consumption Pattern,2022,0
Italy,Balance,Total oil products production,Consumption Pattern,2022,9225.006
Japan,Balance,Total oil products production,Consumption Pattern,2022,12672.381
South Korea,Balance,Total oil products production,Consumption Pattern,2022,7964.417
Latvia,Balance,Total oil products production,Consumption Pattern,2022,384.036
Lithuania,Balance,Total oil products production,Consumption Pattern,2022,653
Luxembourg,Balance,Total oil products production,Consumption Pattern,2022,68.113
Mexico,Balance,Total oil products production,Consumption Pattern,2022,2112
Netherlands,Balance,Total oil products production,Consumption Pattern,2022,9717.543
Norway,Balance,Total oil products production,Consumption Pattern,2022,1585.771
New Zealand,Balance,Total oil products production,Consumption Pattern,2022,629
Poland,Balance,Total oil products production,Consumption Pattern,2022,3790.276
Portugal,Balance,Total oil products production,Consumption Pattern,2022,1848.892
Slovakia,Balance,Total oil products production,Consumption Pattern,2022,679.48
Slovenia,Balance,Total oil products production,Consumption Pattern,2022,633
Spain,Balance,Total oil products production,Consumption Pattern,2022,9653.521
Sweden,Balance,Total oil products production,Consumption Pattern,2022,3038.191
Switzerland,Balance,Total oil products production,Consumption Pattern,2022,3345.48
Türkiye,Balance,Total oil products production,Consumption Pattern,2022,4974.022
United Kingdom,Balance,Total oil products production,Consumption Pattern,2022,4664
United States,Balance,Total oil products production,Consumption Pattern,2022,65440
Australia,Balance,Total oil products production,Consumption Pattern,2023,3676.634
Austria,Balance,Total oil products production,Consumption Pattern,2023,1653.498
Belgium,Balance,Total oil products production,Consumption Pattern,2023,5309.8
Canada,Balance,Total oil products production,Consumption Pattern,2023,6821.013
Chile,Balance,Total oil products production,Consumption Pattern,2023,876.027
Czech Republic,Balance,Total oil products production,Consumption Pattern,2023,1647
Denmark,Balance,Total oil products production,Consumption Pattern,2023,2316
Estonia,Balance,Total oil products production,Consumption Pattern,2023,317
Finland,Balance,Total oil products production,Consumption Pattern,2023,2797
France,Balance,Total oil products production,Consumption Pattern,2023,12879
Germany,Balance,Total oil products production,Consumption Pattern,2023,14966.045
Greece,Balance,Total oil products production,Consumption Pattern,2023,2874.394
Hungary,Balance,Total oil products production,Consumption Pattern,2023,1859
Iceland,Balance,Total oil products production,Consumption Pattern,2023,0
Ireland,Balance,Total oil products production,Consumption Pattern,2023,1356.973
Israel,Balance,Total oil products production,Consumption Pattern,2023,0
Italy,Balance,Total oil products production,Consumption Pattern,2023,9441.761
Japan,Balance,Total oil products production,Consumption Pattern,2023,12463.455
South Korea,Balance,Total oil products production,Consumption Pattern,2023,8894.827
Latvia,Balance,Total oil products production,Consumption Pattern,2023,399.796
Lithuania,Balance,Total oil products production,Consumption Pattern,2023,697.2
Luxembourg,Balance,Total oil products production,Consumption Pattern,2023,62.144
Mexico,Balance,Total oil products production,Consumption Pattern,2023,2175
Netherlands,Balance,Total oil products production,Consumption Pattern,2023,8926.995
Norway,Balance,Total oil products production,Consumption Pattern,2023,1454.628
New Zealand,Balance,Total oil products production,Consumption Pattern,2023,752
Poland,Balance,Total oil products production,Consumption Pattern,2023,3775.24
Portugal,Balance,Total oil products production,Consumption Pattern,2023,1692.027
Slovakia,Balance,Total oil products production,Consumption Pattern,2023,679.381
Slovenia,Balance,Total oil products production,Consumption Pattern,2023,611
Spain,Balance,Total oil products production,Consumption Pattern,2023,9442.227
Sweden,Balance,Total oil products production,Consumption Pattern,2023,3483.365
Switzerland,Balance,Total oil products production,Consumption Pattern,2023,3594.29
Türkiye,Balance,Total oil products production,Consumption Pattern,2023,5742.287
United Kingdom,Balance,Total oil products production,Consumption Pattern,2023,4725
United States,Balance,Total oil products production,Consumption Pattern,2023,63762
Australia,Balance,Total gas oil production,Consumption Pattern,2022,842.388
Austria,Balance,Total gas oil production,Consumption Pattern,2022,349.824
Belgium,Balance,Total gas oil production,Consumption Pattern,2022,504.7
Canada,Balance,Total gas oil production,Consumption Pattern,2022,1789.443
Chile,Balance,Total gas oil production,Consumption Pattern,2022,166.29
Czech Republic,Balance,Total gas oil production,Consumption Pattern,2022,420
Denmark,Balance,Total gas oil production,Consumption Pattern,2022,367
Estonia,Balance,Total gas oil production,Consumption Pattern,2022,88
Finland,Balance,Total gas oil production,Consumption Pattern,2022,303
France,Balance,Total gas oil production,Consumption Pattern,2022,1582
Germany,Balance,Total gas oil production,Consumption Pattern,2022,3266.918
Greece,Balance,Total gas oil production,Consumption Pattern,2022,458.174
Hungary,Balance,Total gas oil production,Consumption Pattern,2022,540
Iceland,Balance,Total gas oil production,Consumption Pattern,2022,0
Ireland,Balance,Total gas oil production,Consumption Pattern,2022,178.127
Israel,Balance,Total gas oil production,Consumption Pattern,2022,0
Italy,Balance,Total gas oil production,Consumption Pattern,2022,1536.298
Japan,Balance,Total gas oil production,Consumption Pattern,2022,1616.626
South Korea,Balance,Total gas oil production,Consumption Pattern,2022,933.982
Latvia,Balance,Total gas oil production,Consumption Pattern,2022,17.085
Lithuania,Balance,Total gas oil production,Consumption Pattern,2022,101.5
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2022,7.283
Mexico,Balance,Total gas oil production,Consumption Pattern,2022,891
Netherlands,Balance,Total gas oil production,Consumption Pattern,2022,1184.045
Norway,Balance,Total gas oil production,Consumption Pattern,2022,185.386
New Zealand,Balance,Total gas oil production,Consumption Pattern,2022,209
Poland,Balance,Total gas oil production,Consumption Pattern,2022,749.436
Portugal,Balance,Total gas oil production,Consumption Pattern,2022,197.884
Slovakia,Balance,Total gas oil production,Consumption Pattern,2022,175.984
Slovenia,Balance,Total gas oil production,Consumption Pattern,2022,139
Spain,Balance,Total gas oil production,Consumption Pattern,2022,1244.918
Sweden,Balance,Total gas oil production,Consumption Pattern,2022,450.242
Switzerland,Balance,Total gas oil production,Consumption Pattern,2022,927.538
Türkiye,Balance,Total gas oil production,Consumption Pattern,2022,358.966
United Kingdom,Balance,Total gas oil production,Consumption Pattern,2022,982
United States,Balance,Total gas oil production,Consumption Pattern,2022,21285
Australia,Balance,Total gas oil production,Consumption Pattern,2023,749.26
Austria,Balance,Total gas oil production,Consumption Pattern,2023,315.049
Belgium,Balance,Total gas oil production,Consumption Pattern,2023,519.2
Canada,Balance,Total gas oil production,Consumption Pattern,2023,1943.675
Chile,Balance,Total gas oil production,Consumption Pattern,2023,175.764
Czech Republic,Balance,Total gas oil production,Consumption Pattern,2023,440
Denmark,Balance,Total gas oil production,Consumption Pattern,2023,353
Estonia,Balance,Total gas oil production,Consumption Pattern,2023,84
Finland,Balance,Total gas oil production,Consumption Pattern,2023,315
France,Balance,Total gas oil production,Consumption Pattern,2023,1737
Germany,Balance,Total gas oil production,Consumption Pattern,2023,2918.731
Greece,Balance,Total gas oil production,Consumption Pattern,2023,459.991
Hungary,Balance,Total gas oil production,Consumption Pattern,2023,610
Iceland,Balance,Total gas oil production,Consumption Pattern,2023,0
Ireland,Balance,Total gas oil production,Consumption Pattern,2023,166.584
Israel,Balance,Total gas oil production,Consumption Pattern,2023,0
Italy,Balance,Total gas oil production,Consumption Pattern,2023,1536.299
Japan,Balance,Total gas oil production,Consumption Pattern,2023,1580.856
South Korea,Balance,Total gas oil production,Consumption Pattern,2023,1024.512
Latvia,Balance,Total gas oil production,Consumption Pattern,2023,23.495
Lithuania,Balance,Total gas oil production,Consumption Pattern,2023,149.2
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2023,7.411
Mexico,Balance,Total gas oil production,Consumption Pattern,2023,843
Netherlands,Balance,Total gas oil production,Consumption Pattern,2023,713.881
Norway,Balance,Total gas oil production,Consumption Pattern,2023,208.653
New Zealand,Balance,Total gas oil production,Consumption Pattern,2023,227
Poland,Balance,Total gas oil production,Consumption Pattern,2023,821.821
Portugal,Balance,Total gas oil production,Consumption Pattern,2023,223.161
Slovakia,Balance,Total gas oil production,Consumption Pattern,2023,193.972
Slovenia,Balance,Total gas oil production,Consumption Pattern,2023,146
Spain,Balance,Total gas oil production,Consumption Pattern,2023,1217.164
Sweden,Balance,Total gas oil production,Consumption Pattern,2023,478.665
Switzerland,Balance,Total gas oil production,Consumption Pattern,2023,942.508
Türkiye,Balance,Total gas oil production,Consumption Pattern,2023,358.072
United Kingdom,Balance,Total gas oil production,Consumption Pattern,2023,1018
United States,Balance,Total gas oil production,Consumption Pattern,2023,23371
Australia,Balance,Middle distillates,Consumption Pattern,2022,1981.457
Austria,Balance,Middle distillates,Consumption Pattern,2022,1084.896
Belgium,Balance,Middle distillates,Consumption Pattern,2022,3218.4
Canada,Balance,Middle distillates,Consumption Pattern,2022,2457.379
Chile,Balance,Middle distillates,Consumption Pattern,2022,404.645
Czech Republic,Balance,Middle distillates,Consumption Pattern,2022,981
Denmark,Balance,Middle distillates,Consumption Pattern,2022,1453
Estonia,Balance,Middle distillates,Consumption Pattern,2022,186
Finland,Balance,Middle distillates,Consumption Pattern,2022,2447
France,Balance,Middle distillates,Consumption Pattern,2022,10542
Germany,Balance,Middle distillates,Consumption Pattern,2022,9713.968
Greece,Balance,Middle distillates,Consumption Pattern,2022,1169.736
Hungary,Balance,Middle distillates,Consumption Pattern,2022,738
Iceland,Balance,Middle distillates,Consumption Pattern,2022,0
Ireland,Balance,Middle distillates,Consumption Pattern,2022,987.487
Israel,Balance,Middle distillates,Consumption Pattern,2022,0
Italy,Balance,Middle distillates,Consumption Pattern,2022,4773.719
Japan,Balance,Middle distillates,Consumption Pattern,2022,4809.54
South Korea,Balance,Middle distillates,Consumption Pattern,2022,2523.572
Latvia,Balance,Middle distillates,Consumption Pattern,2022,354.723
Lithuania,Balance,Middle distillates,Consumption Pattern,2022,408.9
Luxembourg,Balance,Middle distillates,Consumption Pattern,2022,60.83
Mexico,Balance,Middle distillates,Consumption Pattern,2022,614
Netherlands,Balance,Middle distillates,Consumption Pattern,2022,3467.359
Norway,Balance,Middle distillates,Consumption Pattern,2022,892.471
New Zealand,Balance,Middle distillates,Consumption Pattern,2022,279
Poland,Balance,Middle distillates,Consumption Pattern,2022,2692.496
Portugal,Balance,Middle distillates,Consumption Pattern,2022,1263.795
Slovakia,Balance,Middle distillates,Consumption Pattern,2022,339.861
Slovenia,Balance,Middle distillates,Consumption Pattern,2022,462
Spain,Balance,Middle distillates,Consumption Pattern,2022,5961.072
Sweden,Balance,Middle distillates,Consumption Pattern,2022,1678.099
Switzerland,Balance,Middle distillates,Consumption Pattern,2022,2340.109
Türkiye,Balance,Middle distillates,Consumption Pattern,2022,2129.122
United Kingdom,Balance,Middle distillates,Consumption Pattern,2022,2536
United States,Balance,Middle distillates,Consumption Pattern,2022,18218
Australia,Balance,Middle distillates,Consumption Pattern,2023,1966.873
Austria,Balance,Middle distillates,Consumption Pattern,2023,1119.002
Belgium,Balance,Middle distillates,Consumption Pattern,2023,3299.5
Canada,Balance,Middle distillates,Consumption Pattern,2023,2704.009
Chile,Balance,Middle distillates,Consumption Pattern,2023,357.638
Czech Republic,Balance,Middle distillates,Consumption Pattern,2023,1011
Denmark,Balance,Middle distillates,Consumption Pattern,2023,1502
Estonia,Balance,Middle distillates,Consumption Pattern,2023,161
Finland,Balance,Middle distillates,Consumption Pattern,2023,2072
France,Balance,Middle distillates,Consumption Pattern,2023,10222
Germany,Balance,Middle distillates,Consumption Pattern,2023,9353.012
Greece,Balance,Middle distillates,Consumption Pattern,2023,1155.72
Hungary,Balance,Middle distillates,Consumption Pattern,2023,983
Iceland,Balance,Middle distillates,Consumption Pattern,2023,0
Ireland,Balance,Middle distillates,Consumption Pattern,2023,1093.949
Israel,Balance,Middle distillates,Consumption Pattern,2023,0
Italy,Balance,Middle distillates,Consumption Pattern,2023,4774.11
Japan,Balance,Middle distillates,Consumption Pattern,2023,4804.779
South Korea,Balance,Middle distillates,Consumption Pattern,2023,3118.58
Latvia,Balance,Middle distillates,Consumption Pattern,2023,359.559
Lithuania,Balance,Middle distillates,Consumption Pattern,2023,389.7
Luxembourg,Balance,Middle distillates,Consumption Pattern,2023,54.733
Mexico,Balance,Middle distillates,Consumption Pattern,2023,526
Netherlands,Balance,Middle distillates,Consumption Pattern,2023,3337.089
Norway,Balance,Middle distillates,Consumption Pattern,2023,819.112
New Zealand,Balance,Middle distillates,Consumption Pattern,2023,410
Poland,Balance,Middle distillates,Consumption Pattern,2023,2594.676
Portugal,Balance,Middle distillates,Consumption Pattern,2023,1146.999
Slovakia,Balance,Middle distillates,Consumption Pattern,2023,310.051
Slovenia,Balance,Middle distillates,Consumption Pattern,2023,433
Spain,Balance,Middle distillates,Consumption Pattern,2023,6109.989
Sweden,Balance,Middle distillates,Consumption Pattern,2023,1954.295
Switzerland,Balance,Middle distillates,Consumption Pattern,2023,2569.06
Türkiye,Balance,Middle distillates,Consumption Pattern,2023,2103.353
United Kingdom,Balance,Middle distillates,Consumption Pattern,2023,2612
United States,Balance,Middle distillates,Consumption Pattern,2023,19910
Australia,Balance,Residual fuel oil,Consumption Pattern,2022,98.618
Austria,Balance,Residual fuel oil,Consumption Pattern,2022,140.234
Belgium,Balance,Residual fuel oil,Consumption Pattern,2022,503.9
Canada,Balance,Residual fuel oil,Consumption Pattern,2022,353.408
Chile,Balance,Residual fuel oil,Consumption Pattern,2022,61.409
Czech Republic,Balance,Residual fuel oil,Consumption Pattern,2022,35
Denmark,Balance,Residual fuel oil,Consumption Pattern,2022,725
Estonia,Balance,Residual fuel oil,Consumption Pattern,2022,68
Finland,Balance,Residual fuel oil,Consumption Pattern,2022,335
France,Balance,Residual fuel oil,Consumption Pattern,2022,526
Germany,Balance,Residual fuel oil,Consumption Pattern,2022,1360.773
Greece,Balance,Residual fuel oil,Consumption Pattern,2022,659.766
Hungary,Balance,Residual fuel oil,Consumption Pattern,2022,31
Iceland,Balance,Residual fuel oil,Consumption Pattern,2022,0
Ireland,Balance,Residual fuel oil,Consumption Pattern,2022,102.706
Israel,Balance,Residual fuel oil,Consumption Pattern,2022,0
Italy,Balance,Residual fuel oil,Consumption Pattern,2022,1364.929
Japan,Balance,Residual fuel oil,Consumption Pattern,2022,1068.116
South Korea,Balance,Residual fuel oil,Consumption Pattern,2022,1410.601
Latvia,Balance,Residual fuel oil,Consumption Pattern,2022,0
Lithuania,Balance,Residual fuel oil,Consumption Pattern,2022,103.6
Luxembourg,Balance,Residual fuel oil,Consumption Pattern,2022,0
Mexico,Balance,Residual fuel oil,Consumption Pattern,2022,476
Netherlands,Balance,Residual fuel oil,Consumption Pattern,2022,2233.854
Norway,Balance,Residual fuel oil,Consumption Pattern,2022,73.16
New Zealand,Balance,Residual fuel oil,Consumption Pattern,2022,19
Poland,Balance,Residual fuel oil,Consumption Pattern,2022,72.032
Portugal,Balance,Residual fuel oil,Consumption Pattern,2022,167.086
Slovakia,Balance,Residual fuel oil,Consumption Pattern,2022,88.166
Slovenia,Balance,Residual fuel oil,Consumption Pattern,2022,0
Spain,Balance,Residual fuel oil,Consumption Pattern,2022,1107.932
Sweden,Balance,Residual fuel oil,Consumption Pattern,2022,464.63
Switzerland,Balance,Residual fuel oil,Consumption Pattern,2022,50.997
Türkiye,Balance,Residual fuel oil,Consumption Pattern,2022,1237.216
United Kingdom,Balance,Residual fuel oil,Consumption Pattern,2022,239
United States,Balance,Residual fuel oil,Consumption Pattern,2022,5842
Australia,Balance,Residual fuel oil,Consumption Pattern,2023,118.329
Austria,Balance,Residual fuel oil,Consumption Pattern,2023,135.97
Belgium,Balance,Residual fuel oil,Consumption Pattern,2023,481.9
Canada,Balance,Residual fuel oil,Consumption Pattern,2023,243.623
Chile,Balance,Residual fuel oil,Consumption Pattern,2023,71.417
Czech Republic,Balance,Residual fuel oil,Consumption Pattern,2023,35
Denmark,Balance,Residual fuel oil,Consumption Pattern,2023,388
Estonia,Balance,Residual fuel oil,Consumption Pattern,2023,71
Finland,Balance,Residual fuel oil,Consumption Pattern,2023,152
France,Balance,Residual fuel oil,Consumption Pattern,2023,423
Germany,Balance,Residual fuel oil,Consumption Pattern,2023,1410.611
Greece,Balance,Residual fuel oil,Consumption Pattern,2023,703.203
Hungary,Balance,Residual fuel oil,Consumption Pattern,2023,29
Iceland,Balance,Residual fuel oil,Consumption Pattern,2023,0
Ireland,Balance,Residual fuel oil,Consumption Pattern,2023,81.265
Israel,Balance,Residual fuel oil,Consumption Pattern,2023,0
Italy,Balance,Residual fuel oil,Consumption Pattern,2023,1364.939
Japan,Balance,Residual fuel oil,Consumption Pattern,2023,1131.269
South Korea,Balance,Residual fuel oil,Consumption Pattern,2023,1341.19
Latvia,Balance,Residual fuel oil,Consumption Pattern,2023,0
Lithuania,Balance,Residual fuel oil,Consumption Pattern,2023,129.4
Luxembourg,Balance,Residual fuel oil,Consumption Pattern,2023,0
Mexico,Balance,Residual fuel oil,Consumption Pattern,2023,617
Netherlands,Balance,Residual fuel oil,Consumption Pattern,2023,2082.013
Norway,Balance,Residual fuel oil,Consumption Pattern,2023,67.119
New Zealand,Balance,Residual fuel oil,Consumption Pattern,2023,28
Poland,Balance,Residual fuel oil,Consumption Pattern,2023,60.397
Portugal,Balance,Residual fuel oil,Consumption Pattern,2023,114.271
Slovakia,Balance,Residual fuel oil,Consumption Pattern,2023,103.577
Slovenia,Balance,Residual fuel oil,Consumption Pattern,2023,0
Spain,Balance,Residual fuel oil,Consumption Pattern,2023,824.381
Sweden,Balance,Residual fuel oil,Consumption Pattern,2023,491.585
Switzerland,Balance,Residual fuel oil,Consumption Pattern,2023,52.706
Türkiye,Balance,Residual fuel oil,Consumption Pattern,2023,1614.885
United Kingdom,Balance,Residual fuel oil,Consumption Pattern,2023,215
United States,Balance,Residual fuel oil,Consumption Pattern,2023,4860
Australia,Balance,Total oil production,Storage Channelization,2023,360.176
Austria,Balance,Total oil production,Storage Channelization,2023,24.79
Belgium,Balance,Total oil production,Storage Channelization,2023,129.2
Canada,Balance,Total oil production,Storage Channelization,2023,2.348
Chile,Balance,Total oil production,Storage Channelization,2023,-181.894
Czech Republic,Balance,Total oil production,Storage Channelization,2023,62
Denmark,Balance,Total oil production,Storage Channelization,2023,68
Estonia,Balance,Total oil production,Storage Channelization,2023,50
Finland,Balance,Total oil production,Storage Channelization,2023,-45
France,Balance,Total oil production,Storage Channelization,2023,94
Germany,Balance,Total oil production,Storage Channelization,2023,671.66
Greece,Balance,Total oil production,Storage Channelization,2023,0
Hungary,Balance,Total oil production,Storage Channelization,2023,-1
Iceland,Balance,Total oil production,Storage Channelization,2023,0
Ireland,Balance,Total oil production,Storage Channelization,2023,45.824
Israel,Balance,Total oil production,Storage Channelization,2023,0
Italy,Balance,Total oil production,Storage Channelization,2023,382.795
Japan,Balance,Total oil production,Storage Channelization,2023,-937.566
South Korea,Balance,Total oil production,Storage Channelization,2023,-137.009
Latvia,Balance,Total oil production,Storage Channelization,2023,-2.6
Lithuania,Balance,Total oil production,Storage Channelization,2023,53.7
Luxembourg,Balance,Total oil production,Storage Channelization,2023,8.468
Mexico,Balance,Total oil production,Storage Channelization,2023,36
Netherlands,Balance,Total oil production,Storage Channelization,2023,21.685
Norway,Balance,Total oil production,Storage Channelization,2023,-391.006
New Zealand,Balance,Total oil production,Storage Channelization,2023,22
Poland,Balance,Total oil production,Storage Channelization,2023,-30.834
Portugal,Balance,Total oil production,Storage Channelization,2023,-144.2
Slovakia,Balance,Total oil production,Storage Channelization,2023,116.944
Slovenia,Balance,Total oil production,Storage Channelization,2023,-1
Spain,Balance,Total oil production,Storage Channelization,2023,-973.264
Sweden,Balance,Total oil production,Storage Channelization,2023,-32.926
Switzerland,Balance,Total oil production,Storage Channelization,2023,46.266
Türkiye,Balance,Total oil production,Storage Channelization,2023,-28.057
United Kingdom,Balance,Total oil production,Storage Channelization,2023,228
United States,Balance,Total oil production,Storage Channelization,2023,-299
Australia,Balance,Crude oil,Storage Channelization,2023,170.022
Austria,Balance,Crude oil,Storage Channelization,2023,-2.807
Belgium,Balance,Crude oil,Storage Channelization,2023,5.6
Canada,Balance,Crude oil,Storage Channelization,2023,-396.648
Chile,Balance,Crude oil,Storage Channelization,2023,18.254
Czech Republic,Balance,Crude oil,Storage Channelization,2023,-30
Denmark,Balance,Crude oil,Storage Channelization,2023,24
Estonia,Balance,Crude oil,Storage Channelization,2023,33
Finland,Balance,Crude oil,Storage Channelization,2023,85
France,Balance,Crude oil,Storage Channelization,2023,268
Germany,Balance,Crude oil,Storage Channelization,2023,-67.827
Greece,Balance,Crude oil,Storage Channelization,2023,0
Hungary,Balance,Crude oil,Storage Channelization,2023,-19
Iceland,Balance,Crude oil,Storage Channelization,2023,0
Ireland,Balance,Crude oil,Storage Channelization,2023,2.37
Israel,Balance,Crude oil,Storage Channelization,2023,0
Italy,Balance,Crude oil,Storage Channelization,2023,15.268
Japan,Balance,Crude oil,Storage Channelization,2023,-205.471
South Korea,Balance,Crude oil,Storage Channelization,2023,-0.729
Latvia,Balance,Crude oil,Storage Channelization,2023,0
Lithuania,Balance,Crude oil,Storage Channelization,2023,3.8
Luxembourg,Balance,Crude oil,Storage Channelization,2023,0
